# FACILITY: LCO
# DATE-OBS: 2024-11-23
wavelength flux
7.833445085255750200e+03 2.925198124999999829e-15
7.835168004012019082e+03 2.921039374999999946e-15
7.836890922768287965e+03 2.879327812499999792e-15
7.838613841524556847e+03 2.828536562499999837e-15
7.840336760280825729e+03 2.817328124999999912e-15
7.842059679037094611e+03 2.867992812499999777e-15
7.843782597793363493e+03 2.952529374999999990e-15
7.845505516549632375e+03 3.034144062499999698e-15
7.847228435305900348e+03 3.075820937499999786e-15
7.848951354062169230e+03 3.048430312499999664e-15
7.850674272818438112e+03 2.955644374999999648e-15
7.852397191574706994e+03 2.866974374999999727e-15
7.854120110330975876e+03 2.831322812499999912e-15
7.855843029087244759e+03 2.862888749999999696e-15
7.857565947843513641e+03 2.913576562499999736e-15
7.859288866599782523e+03 2.930929687499999741e-15
7.861011785356051405e+03 2.991679999999999735e-15
7.862734704112320287e+03 3.105384062499999648e-15
7.864457622868589169e+03 3.121795312500000019e-15
7.866180541624857142e+03 3.080109999999999872e-15
7.867903460381126024e+03 3.125621562499999812e-15
7.869626379137394906e+03 3.117170625000000011e-15
7.871349297893663788e+03 2.964120312499999681e-15
7.873072216649932670e+03 2.954286250000000014e-15
7.874795135406201553e+03 3.091795624999999870e-15
7.876518054162470435e+03 3.042572499999999999e-15
7.878240972918739317e+03 2.916831249999999881e-15
7.879963891675008199e+03 2.944917812499999740e-15
7.881686810431277081e+03 2.997302812499999900e-15
7.883409729187545963e+03 2.964308749999999675e-15
7.885132647943813936e+03 2.871922812499999823e-15
7.886855566700082818e+03 2.791421249999999683e-15
7.888578485456351700e+03 2.809922187499999717e-15
7.890301404212620582e+03 2.841180625000000037e-15
7.892024322968889464e+03 2.806224062499999733e-15
7.893747241725158347e+03 2.809846249999999978e-15
7.895470160481427229e+03 2.867396562499999841e-15
7.897193079237696111e+03 2.877436874999999846e-15
7.898915997993964993e+03 2.847864062499999755e-15
7.900638916750233875e+03 2.830211874999999951e-15
7.902361835506502757e+03 2.851808749999999918e-15
7.904084754262770730e+03 2.906987499999999986e-15
7.905807673019039612e+03 2.933252187499999691e-15
7.907530591775308494e+03 2.931177499999999695e-15
7.909253510531577376e+03 2.946133749999999730e-15
7.910976429287846258e+03 2.971244062499999800e-15
7.912699348044115141e+03 2.992306562499999735e-15
7.914422266800384023e+03 3.015411874999999884e-15
7.916145185556652905e+03 3.051238124999999802e-15
7.917868104312921787e+03 3.114534062499999807e-15
7.919591023069190669e+03 3.159034687499999924e-15
7.921313941825459551e+03 3.129810937499999703e-15
7.923036860581727524e+03 3.067770624999999642e-15
7.924759779337996406e+03 3.016579374999999917e-15
7.926482698094265288e+03 2.984660624999999757e-15
7.928205616850534170e+03 2.977838749999999719e-15
7.929928535606803052e+03 2.996086250000000022e-15
7.931651454363071934e+03 3.020642812499999999e-15
7.933374373119340817e+03 3.034904374999999677e-15
7.935097291875609699e+03 3.048973437499999698e-15
7.936820210631878581e+03 3.063800937499999642e-15
7.938543129388147463e+03 3.064808750000000026e-15
7.940266048144416345e+03 3.060568749999999784e-15
7.941988966900684318e+03 3.062333749999999922e-15
7.943711885656953200e+03 3.030226874999999711e-15
7.945434804413222082e+03 2.950959687499999792e-15
7.947157723169490964e+03 2.877868124999999906e-15
7.948880641925759846e+03 2.853435624999999681e-15
7.950603560682028728e+03 2.900240624999999856e-15
7.952326479438297611e+03 2.944006874999999663e-15
7.954049398194566493e+03 2.927259062499999934e-15
7.955772316950835375e+03 2.966285312499999983e-15
7.957495235707104257e+03 3.064434999999999869e-15
7.959218154463373139e+03 3.060437812499999692e-15
7.960941073219641112e+03 2.996290312499999965e-15
7.962663991975909994e+03 2.996795624999999707e-15
7.964386910732178876e+03 3.092410937499999923e-15
7.966109829488447758e+03 3.238590624999999921e-15
7.967832748244716640e+03 3.272155624999999905e-15
7.969555667000985522e+03 3.204184374999999935e-15
7.971278585757254405e+03 3.184300937499999923e-15
7.973001504513523287e+03 3.208192812499999664e-15
7.974724423269792169e+03 3.229043437499999881e-15
7.976447342026061051e+03 3.233847187499999994e-15
7.978170260782329933e+03 3.206399374999999913e-15
7.979893179538597906e+03 3.127267499999999692e-15
7.981616098294866788e+03 3.046387812499999789e-15
7.983339017051135670e+03 3.031717499999999944e-15
7.985061935807404552e+03 3.053916562499999961e-15
7.986784854563673434e+03 3.072871562499999891e-15
7.988507773319942316e+03 3.080961874999999933e-15
7.990230692076211199e+03 3.046084999999999877e-15
7.991953610832480081e+03 2.928449999999999692e-15
7.993676529588748963e+03 2.809348124999999731e-15
7.995399448345017845e+03 2.777930625000000044e-15
7.997122367101286727e+03 2.807032812499999670e-15
7.998845285857554700e+03 2.858182499999999778e-15
8.000568204613823582e+03 2.901760937499999872e-15
8.002291123370092464e+03 2.917995937500000027e-15
8.004014042126361346e+03 2.903493125000000001e-15
8.005736960882630228e+03 2.902340312499999690e-15
8.007459879638899110e+03 2.932876249999999928e-15
8.009182798395167993e+03 2.930679999999999730e-15
8.010905717151436875e+03 2.888010937499999994e-15
8.012628635907705757e+03 2.848489687499999924e-15
8.014351554663974639e+03 2.857933749999999993e-15
8.016074473420243521e+03 2.929240624999999736e-15
8.017797392176511494e+03 2.945441874999999656e-15
8.019520310932780376e+03 2.889389687499999859e-15
8.021243229689049258e+03 2.911628124999999886e-15
8.022966148445318140e+03 2.986721874999999806e-15
8.024689067201587022e+03 3.009721562499999644e-15
8.026411985957855904e+03 3.012821249999999692e-15
8.028134904714124787e+03 3.032053749999999753e-15
8.029857823470393669e+03 3.042875624999999856e-15
8.031580742226662551e+03 3.052396874999999833e-15
8.033303660982931433e+03 3.091869999999999890e-15
8.035026579739200315e+03 3.163387812499999915e-15
8.036749498495468288e+03 3.244155624999999845e-15
8.038472417251737170e+03 3.262128437499999905e-15
8.040195336008006052e+03 3.192356874999999843e-15
8.041918254764274934e+03 3.085563749999999710e-15
8.043641173520543816e+03 3.020190312499999821e-15
8.045364092276812698e+03 3.063157187499999975e-15
8.047087011033081581e+03 3.127762499999999713e-15
8.048809929789350463e+03 3.130589062500000025e-15
8.050532848545619345e+03 3.087391874999999921e-15
8.052255767301888227e+03 3.045627187499999866e-15
8.053978686058157109e+03 3.070412812500000017e-15
8.055701604814425991e+03 3.104581249999999826e-15
8.057424523570693964e+03 3.074595312499999962e-15
8.059147442326962846e+03 3.038172187499999826e-15
8.060870361083231728e+03 3.022006249999999860e-15
8.062593279839500610e+03 2.976792812499999888e-15
8.064316198595769492e+03 2.924205312499999899e-15
8.066039117352038375e+03 2.916684687499999842e-15
8.067762036108307257e+03 2.947518749999999653e-15
8.069484954864576139e+03 2.985046249999999748e-15
8.071207873620845021e+03 2.969526562499999787e-15
8.072930792377113903e+03 2.914915624999999646e-15
8.074653711133382785e+03 2.906423124999999834e-15
8.076376629889650758e+03 2.877253749999999683e-15
8.078099548645919640e+03 2.758507187500000044e-15
8.079822467402188522e+03 2.714402500000000033e-15
8.081545386158457404e+03 2.815232499999999741e-15
8.083268304914726286e+03 2.935416249999999768e-15
8.084991223670995169e+03 2.997420937499999932e-15
8.086714142427264051e+03 2.972904062499999909e-15
8.088437061183532933e+03 2.959030624999999772e-15
8.090159979939801815e+03 3.023237499999999854e-15
8.091882898696070697e+03 3.061564999999999884e-15
8.093605817452339579e+03 3.048617187499999940e-15
8.095328736208607552e+03 3.049342187499999967e-15
8.097051654964876434e+03 3.044181874999999758e-15
8.098774573721145316e+03 3.006506562499999847e-15
8.100497492477414198e+03 3.029347187499999925e-15
8.102220411233683080e+03 3.115704687499999672e-15
8.103943329989951962e+03 3.091472187499999726e-15
8.105666248746220845e+03 3.006576562499999866e-15
8.107389167502489727e+03 3.027585624999999956e-15
8.109112086258758609e+03 3.069710937499999771e-15
8.110835005015027491e+03 3.049293124999999728e-15
8.112557923771296373e+03 3.068791874999999974e-15
8.114280842527564346e+03 3.105355312499999697e-15
8.116003761283833228e+03 3.007278124999999774e-15
8.117726680040102110e+03 2.867744999999999823e-15
8.119449598796370992e+03 2.839804687499999665e-15
8.121172517552639874e+03 2.905446874999999683e-15
8.122895436308908756e+03 2.995987499999999658e-15
8.124618355065177639e+03 3.013202812500000020e-15
8.126341273821446521e+03 2.914919687499999704e-15
8.128064192577715403e+03 2.720321249999999771e-15
8.129787111333984285e+03 2.595297343749999677e-15
8.131510030090253167e+03 2.636359687499999768e-15
8.133232948846521140e+03 2.625311249999999830e-15
8.134955867602790022e+03 2.548413437499999705e-15
8.136678786359058904e+03 2.634531874999999895e-15
8.138401705115327786e+03 2.723658124999999713e-15
8.140124623871596668e+03 2.586719531249999842e-15
8.141847542627865550e+03 2.415906093749999959e-15
8.143570461384134433e+03 2.362322812499999983e-15
8.145293380140403315e+03 2.386266562499999851e-15
8.147016298896672197e+03 2.403250468749999869e-15
8.148739217652941079e+03 2.319049687499999746e-15
8.150462136409209961e+03 2.262965937499999715e-15
8.152185055165477934e+03 2.336058593749999996e-15
8.153907973921746816e+03 2.374785937500000021e-15
8.155630892678015698e+03 2.315748593749999869e-15
8.157353811434284580e+03 2.232606249999999694e-15
8.159076730190553462e+03 2.194817031249999978e-15
8.160799648946822344e+03 2.246489687500000002e-15
8.162522567703091227e+03 2.301415937499999778e-15
8.164245486459360109e+03 2.323034687499999750e-15
8.165968405215628991e+03 2.417018437499999865e-15
8.167691323971897873e+03 2.548078437499999671e-15
8.169414242728166755e+03 2.595321093749999740e-15
8.171137161484434728e+03 2.580329843749999696e-15
8.172860080240703610e+03 2.550362031249999724e-15
8.174582998996972492e+03 2.496574374999999862e-15
8.176305917753241374e+03 2.443302812499999970e-15
8.178028836509510256e+03 2.448292968749999851e-15
8.179751755265779138e+03 2.529549999999999856e-15
8.181474674022048021e+03 2.667803437499999857e-15
8.183197592778316903e+03 2.770944687499999962e-15
8.184920511534585785e+03 2.781640937499999806e-15
8.186643430290854667e+03 2.735239999999999852e-15
8.188366349047123549e+03 2.669336874999999876e-15
8.190089267803391522e+03 2.616345937499999947e-15
8.191812186559660404e+03 2.581554687499999857e-15
8.193535105315928377e+03 2.553940937499999675e-15
8.195258024072198168e+03 2.495121093749999808e-15
8.196980942828467960e+03 2.442482812499999692e-15
8.198703861584735932e+03 2.522607031249999729e-15
8.200426780341003905e+03 2.663252499999999981e-15
8.202149699097273697e+03 2.729697187499999877e-15
8.203872617853543488e+03 2.769260312499999902e-15
8.205595536609811461e+03 2.823828749999999806e-15
8.207318455366079434e+03 2.863647499999999957e-15
8.209041374122349225e+03 2.853689374999999749e-15
8.210764292878617198e+03 2.764233749999999673e-15
8.212487211634885170e+03 2.693417499999999950e-15
8.214210130391154962e+03 2.710829999999999914e-15
8.215933049147424754e+03 2.668484374999999928e-15
8.217655967903692726e+03 2.517527656249999937e-15
8.219378886659960699e+03 2.362215624999999954e-15
8.221101805416230491e+03 2.224995312499999725e-15
8.222824724172500282e+03 2.096929843749999769e-15
8.224547642928768255e+03 1.999299687500000023e-15
8.226270561685036228e+03 1.960370781250000000e-15
8.227993480441306019e+03 2.018339374999999694e-15
8.229716399197573992e+03 2.149905624999999863e-15
8.231439317953841964e+03 2.287378437499999991e-15
8.233162236710111756e+03 2.430754218749999739e-15
8.234885155466381548e+03 2.585694375000000016e-15
8.236608074222649520e+03 2.697878437499999857e-15
8.238330992978917493e+03 2.764749062499999981e-15
8.240053911735187285e+03 2.856498750000000000e-15
8.241776830491457076e+03 2.934607187499999888e-15
8.243499749247725049e+03 2.930688749999999732e-15
8.245222668003993022e+03 2.922698749999999774e-15
8.246945586760262813e+03 2.962878749999999965e-15
8.248668505516530786e+03 2.993703749999999830e-15
8.250391424272798758e+03 2.971856874999999909e-15
8.252114343029068550e+03 2.877775937499999937e-15
8.253837261785338342e+03 2.766028125000000045e-15
8.255560180541606314e+03 2.701930624999999993e-15
8.257283099297874287e+03 2.690573437500000027e-15
8.259006018054144079e+03 2.730263124999999748e-15
8.260728936810413870e+03 2.823845312499999980e-15
8.262451855566681843e+03 2.878471249999999787e-15
8.264174774322949816e+03 2.792043437499999682e-15
8.265897693079219607e+03 2.687760625000000001e-15
8.267620611835487580e+03 2.649374062499999955e-15
8.269343530591755552e+03 2.561114687499999864e-15
8.271066449348025344e+03 2.428346562499999935e-15
8.272789368104295136e+03 2.354828749999999877e-15
8.274512286860563108e+03 2.354133906249999746e-15
8.276235205616831081e+03 2.395721093749999810e-15
8.277958124373100873e+03 2.399435312499999854e-15
8.279681043129370664e+03 2.355321874999999841e-15
8.281403961885638637e+03 2.361214062500000022e-15
8.283126880641906610e+03 2.411539843749999964e-15
8.284849799398176401e+03 2.450022812499999811e-15
8.286572718154444374e+03 2.459252031249999709e-15
8.288295636910712346e+03 2.447534062499999815e-15
8.290018555666982138e+03 2.463763593749999968e-15
8.291741474423251930e+03 2.514886562499999957e-15
8.293464393179519902e+03 2.567319374999999791e-15
8.295187311935787875e+03 2.591444843749999877e-15
8.296910230692057667e+03 2.569681249999999753e-15
8.298633149448327458e+03 2.512715937499999878e-15
8.300356068204595431e+03 2.459386406249999970e-15
8.302078986960863404e+03 2.475219687499999678e-15
8.303801905717133195e+03 2.560647968749999682e-15
8.305524824473401168e+03 2.672336874999999727e-15
8.307247743229669140e+03 2.748185937499999738e-15
8.308970661985938932e+03 2.753614687499999738e-15
8.310693580742208724e+03 2.726458749999999962e-15
8.312416499498476696e+03 2.700322812499999953e-15
8.314139418254744669e+03 2.695872187499999767e-15
8.315862337011014461e+03 2.718288124999999786e-15
8.317585255767284252e+03 2.759459374999999794e-15
8.319308174523552225e+03 2.801894062499999917e-15
8.321031093279820197e+03 2.819794999999999901e-15
8.322754012036089989e+03 2.777369062499999780e-15
8.324476930792357962e+03 2.724010312499999808e-15
8.326199849548625934e+03 2.737448124999999884e-15
8.327922768304895726e+03 2.749971249999999769e-15
8.329645687061165518e+03 2.701524999999999658e-15
8.331368605817433490e+03 2.631059374999999916e-15
8.333091524573701463e+03 2.579281718749999864e-15
8.334814443329971255e+03 2.578896562499999985e-15
8.336537362086241046e+03 2.625304999999999772e-15
8.338260280842509019e+03 2.693300312499999749e-15
8.339983199598776991e+03 2.757321874999999668e-15
8.341706118355046783e+03 2.783769374999999986e-15
8.343429037111314756e+03 2.724017812500000035e-15
8.345151955867582728e+03 2.668218750000000025e-15
8.346874874623852520e+03 2.750474687499999849e-15
8.348597793380122312e+03 2.829891249999999695e-15
8.350320712136390284e+03 2.784302812499999791e-15
8.352043630892658257e+03 2.711519687499999988e-15
8.353766549648928049e+03 2.648554062499999678e-15
8.355489468405197840e+03 2.563429531249999812e-15
8.357212387161465813e+03 2.508579062500000002e-15
8.358935305917733785e+03 2.537791874999999826e-15
8.360658224674003577e+03 2.600471562499999946e-15
8.362381143430271550e+03 2.651778437499999759e-15
8.364104062186539522e+03 2.679537499999999811e-15
8.365826980942809314e+03 2.725664999999999691e-15
8.367549899699079106e+03 2.845996249999999984e-15
8.369272818455347078e+03 2.918888124999999929e-15
8.370995737211615051e+03 2.870571249999999796e-15
8.372718655967884843e+03 2.870137499999999792e-15
8.374441574724154634e+03 2.937781874999999843e-15
8.376164493480422607e+03 2.933584687499999781e-15
8.377887412236690579e+03 2.884798124999999803e-15
8.379610330992960371e+03 2.869393749999999986e-15
8.381333249749228344e+03 2.911922812499999684e-15
